smiles,mutagenicity
Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1,0
CNCC(=O)O,0
CC1=CCC(=O)O1,0
O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21,1
O=Nc1ccc(Oc2ccccc2)cc1,1
CN(C=O)N=O,1
COc1cc2nc3cc(N)c(OC)cc3nc2cc1N,1
O=[N+]([O-])c1cc2cccc3ccc4cccc1c4c32,1
CCCCOCC(=O)O,0
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0
O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2c1,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,1
OCc1ccc(F)cc1,0
O=[N+]([O-])c1ccc2c3c(cccc13)-c1cc3ccccc3cc1-2,1
CNC(=O)Oc1ccc(-c2ccccc2)cc1,1
c1ccc2c(c1)cnc1ccccc12,1
O=C(NCCCl)Nc1ccc([N+](=O)[O-])s1,1
O=C1CCCO1,0
CN,0
O=c1c(O)c(O)c1=O,0
C=CC#N,1
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,0
CC(=O)Nc1cccc2cccnc12,1
OCc1ccc2c(c1)-c1cccc3cccc-2c13,1
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,0
COc1cc(O)ccc1Nc1c2ccccc2nc2ccccc12,1
Cc1cc(N)c(S(=O)(=O)O)cc1Cl,0
CC(=O)N(Cl)c1ccc2c(c1)Cc1ccccc1-2,1
CC=CC=O,1
CC(C)CCOC(=O)CC(C)C,0
c1ccc2c(c1)-c1c(ccc3ccccc13)C1OC21,1
O=C(C=Cc1ccccc1)c1ccc(-c2ccccc2)cc1,0
Oc1cccc2cccnc12,1
Cc1ccsc1,0
O=[N+]([O-])c1ccc2c(c1)oc1ccc([N+](=O)[O-])cc12,1
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,0
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,0
CC12CCC(=O)NC1=CCC1C2CCC2(C)C(OC(=O)CCCc3ccc(N(CCCl)CCCl)cc3)CCC12,1
NCCNCCN,0
c1cc2cnncc2cn1,0
O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,0
O=Nn1cc(CC(O)C(=O)O)c2ccccc21,1
COP(=O)(OC)OC(=CBr)c1ccc(Cl)cc1Cl,0
O=[N+]([O-])c1cc[n+]([O-])cc1,1
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(O)cc1,1
Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1
CC(F)(F)F,0
Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,0
COc1cccc(C(=O)CBr)c1,0
COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],1
O=C(Cl)CCc1ccccc1,1
c1ccc2c(c1)ccc1ccccc12,1
Cc1ccc(C(=O)Cl)cc1,1
S=C(Nc1ccccc1)Nc1ccccc1,0
COc1ccc(CN(C)N=O)cc1,0
OCC(Br)CBr,1
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,1
N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,0
C=CCOC(=O)c1ccccc1N,0
Nc1ccc2c(c1)Cn1c-2nc2ccccc2c1=O,1
Nc1ccccc1,0
N#CNC(=N)N,1
c1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,1
Cc1c2ccccc2nc2c1ccc1ccccc12,1
CCCCN,0
COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1CCOC1O2,0
N#Cc1cccc(C#N)c1,0
FC(Cl)C(F)(F)C(F)(F)Cl,0
Nc1c2c(nc3ccccc13)CCCC2,1
CCN(CC)C(=O)Cc1ccccc1,0
O=C1c2ccccc2-c2cc3ccccc3cc21,1
O=c1c2c(OC3OC(CO)C(O)C(O)C3O)cc(O)cc2oc2c(O)ccc(O)c12,1
CC(C)Nc1ccc(Nc2ccccc2)cc1,0
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,1
CC(=O)N=C1C=CC(=O)C=C1,0
O=S1(=O)CCCC1,0
COC(C)=O,0
O=C1CSC(=S)N1,0
CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)CC(N)C1O,1
COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,1
CCN(CC)S(=O)(=O)c1ccc(NC(C)=O)cc1,0
Clc1cc2c3ccccc3ccc2c2ccccc12,1
Nc1ncnc2c1ncn2Cc1ccccc1,1
Clc1ccc(CCC2CO2)cc1,1
CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,1
Oc1c(Br)c(Br)c(Br)c(Br)c1Br,0
Cc1nn(C)c(NC(=O)CNCCCN2CCCCC2C)c1C(=O)c1ccccc1F,1
O=C(Cl)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
NC(=O)N(c1ccccc1)c1ccccc1,0
CCCCC(CC)COCCC#N,0
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,1
Cc1cn2c(N=O)c(-c3ccc([N+](=O)[O-])cc3)nc2s1,1
c1ccc2c(c1)ccc1cc3ccc4ccncc4c3cc12,1
Cc1cc(=O)oc2cc(O)cc(O)c12,0
Cn1c([N+](=O)[O-])cnc1C1NC(CO)(CO)CO1,1
CCCCCCCCC=CCCCCCCCC(=O)O,0
Cc1cc([N+](=O)[O-])ccc1N,1
O=C(CCl)c1ccccc1,0
Oc1cc(Cl)ccc1Cl,0
Nc1ccc2c(ccc3ccccc32)c1,1
CN(C)CCCNc1c2ccccc2nc2c(Cl)ccc([N+](=O)[O-])c12,1
Nc1cccc2c1Cc1ccccc1-2,1
Cc1ccc(C)c2c1[nH]c1ccccc12,1
CCC(C(C)O)[N+](=O)[O-],0
CN(N=O)C(=O)c1c(N(C)N=O)ncn1C,1
N#Cc1ccccc1,0
O=C(O)COc1ccc2ccccc2c1,0
C=CC(Cl)CCl,0
OCc1cc2ccc3cccc4ccc(c1)c2c34,1
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,1
CCCNCCC,0
ClC1OC1CBr,1
CCCCNCC,0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0
O=[N+]([O-])c1c2ccccc2c2ccc3cccc4ccc1c2c43,1
Cc1ncc([N+](=O)[O-])n1CCO,1
O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCS,0
CC(C)(N=NC(C)(C)C(=N)N)C(=N)N,1
CC(=O)CC(=O)Nc1ccccc1C,0
Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C(N1CCN(C)CC1)=CC2=O,1
Cc1ccc2c(ccc3ccccc32)c1,1
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,0
NS(=O)(=O)c1cccc2cccnc12,0
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,0
Cc1ccc(Cl)cc1,0
Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,0
FCC1CO1,1
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,0
CC(Br)C(=O)NCc1ccc(Cl)cc1,1
COc1ccc(C)cc1N,1
O=C1OC(O)C(Cl)=C1Cl,1
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,0
O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21,1
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0
COC(N)=O,0
[O-][n+]1ccc(NO)c2ccccc21,1
CNC(=O)NOC(=O)NC,1
CC(C)CNC(=O)C=Cc1ccc([N+](=O)[O-])o1,1
CN(C)c1ccccc1,0
Cc1nc2c(C)cc3c(nc(N)n3C)c2nc1C,1
O=[N+]([O-])c1cc([N+](=O)[O-])c2cccc3c2c1-c1ccccc1-3,1
Cc1cnc2ccccc2n1,0
O=[N+]([O-])c1ccccc1S(=O)(=O)O,0
Cc1cccc(N)c1C,1
C=C(C)C(=O)OCCCCCCCC(C)C,0
O=C(Nc1ccccc1Br)c1csc([N+](=O)[O-])c1,1
COc1ccc(C(=O)C=Cc2ccccc2)cc1,0
Cn1c2ccccc2c2cc([N+](=O)[O-])ccc21,1
Nc1ccc2c(c1)oc1ccccc12,1
O=C1C=Cc2ccc3c(ccc4ccccc43)c2C1=O,1
COC(=O)c1oc([N+](=O)[O-])c(Cl)c1Cl,1
O=c1oc2cc([N+](=O)[O-])ccc2c2ccccc12,1
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,0
NC(Cc1ccc(F)cc1)C(=O)O,0
O=[N+]([O-])c1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1,1
C[N+]([O-])(CCCl)CCCl,1
CC1(C)CC2C(O)(C=C(C=O)C3(C=O)CC23C)C1,1
CC(C)COC(=O)C=Cc1ccc([N+](=O)[O-])o1,1
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,0
Nc1cc(-c2ccncc2)c[nH]c1=O,0
Nc1ccc(-c2ccc(N)c(Br)c2)cc1Br,1
OC1c2ccc3cccnc3c2C2OC2C1O,1
c1cc2ccc3cc4ccoc4c4ccc(c1)c2c34,1
Cc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(C)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,1
CC(N)=S,0
C1CNCCN1,0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0
Cc1ccc(N=NN(C)C)cc1,1
Cn1cnc2c(NO)ncnc21,1
N#CCc1ccccc1[N+](=O)[O-],1
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0
C=CC(=O)OCC(C)(C)C,0
C=CCCCCCCCCC,0
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1
CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC(=O)Cc5ccc(N(CCCl)CCCl)cc5)CCC4(C)C3CCC12C,0
Cc1ccc2[nH]nnc2c1,0
COc1ccc(OC)cc1,0
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,0
Cc1ccc([N+](=O)[O-])c2ccccc12,1
CCCCN(CCCCO)N=O,1
CC1CCC(C(C)C)C(O)C1,0
C=C(C)C(=O)C(=CC(=O)O)OC,0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
CNC,0
CSc1ccc(Cl)cc1,0
O=[N+]([O-])c1ccc2c(c1)CCc1cc3c(cc1-2)CCCC3,1
CCn1c2ccccc2c2cc(N)ccc21,1
ClCCN(CCCl)CCCl,0
CC1OC(OC2CC(O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C(I)C(O)C1O,1
Oc1ccc2ccc3c4ccccc4ccc3c2c1,1
Oc1ccc2c(c1)OCO2,0
ClCc1c2ccccc2cc2ccccc12,1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,0
CCCCCCCCOc1ccc(C(=O)O)cc1,0
CCC(=O)Nc1ccc(Cl)c(Cl)c1,0
OCCCc1ccccc1,0
COC1=CC(=O)c2c(ncc3c4c([nH]c23)CCCC4)C1=O,1
O=C(Cl)c1ccc(Cl)cc1Cl,1
CC(=O)C(C)=NO,0
CC(O)CN,1
C1=Cc2c(ccc3nc4ccc5ccccc5c4cc23)CC1,1
NC(=O)CBr,0
Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,1
O=C1c2ccccc2C(=O)c2c1ccc(OC1OC(COC3OCC(O)C(O)C3O)C(O)C(O)C1O)c2O,0
CCOc1ccc(N=[N+]([O-])c2ccc(OCC)cc2)cc1,0
CC1(C)C=C(C(=O)O)C(C)(C)N1O,0
Cc1c(N)cc(N)cc1[N+](=O)[O-],1
CC(=O)C=Cc1ccccc1,1
ClC(Cl)c1ccccc1,1
CC=C(Cl)C=O,1
CC1CC2c3cccc4c3c(cn4C3CCCC3)CC2N(C)C1,1
CS(C)(=O)=O,0
CCNc1cc2oc(=O)cc(C)c2cc1C,0
OCC(O)C(O)C(O)C(O)CO,0
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,0
c1cnc2c(c1)ccc1cccnc12,0
C1CCC2OC2C1,1
ONc1cccc2ccccc12,1
CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2,1
O=C(O)c1oc([N+](=O)[O-])c(-c2ccccc2)c1-c1ccccc1,1
O=C(C=Cc1ccc([N+](=O)[O-])o1)NN=Cc1ccc([N+](=O)[O-])o1,1
Nc1ccc(C(=O)O)cc1,0
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,0
Nc1ccc2[nH]c3ccccc3c2c1,1
Cc1cc2c(nc(N)n2C)c2ncc(-c3ccccc3)nc12,1
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,1
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,0
Cc1ccnc2ccccc12,1
O=CC(Cl)=C(Cl)Cl,1
NC(CSCCCl)C(=O)O,1
c1ccc2nc3c4ccccc4c4ccccc4c3cc2c1,1
CCN(CCCl)c1ccc(CCCNc2c3ccccc3nc3ccccc23)cc1,1
O=C1OCC(Cl)=C1Cl,1
C=C(C)C(C)NCCCNC(=O)c1csc(-c2csc(CCNC(=O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c3nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c3C)C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(OC(N)=O)C3O)c3c[nH]cn3)C(C)O)n2)n1,1
Nc1ccc(N)c2c1C(=O)c1c(N)ccc(N)c1C2=O,1
C[N+](C)(C)Cc1ccccc1,0
CC(=O)Nc1ccc(C2OC2C(=O)c2ccccc2)cc1,1
CCCCC(CC)CNCC(CC)CCCC,0
CC1CNC(=O)N1c1ncc([N+](=O)[O-])s1,1
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,1
C=CCNCC=C,0
c1ccc(Cc2ccccc2OCC2CO2)cc1,1
N#Cc1ccc2[nH]c(N)nc2c1,1
O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1,1
CCNc1nc(N)nc(Cl)n1,0
Nc1ccc(N)c(S(=O)(=O)O)c1,0
Clc1cc2ccccc2c2ccccc12,1
Nc1ccc2c(N)c3ccccc3nc2c1,1
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O,0
C=CC(=O)OCC(C)C,0
COC(=O)c1ccc(O)cc1,0
O=C1c2ccccc2-c2ccc([N+](=O)[O-])cc21,1
CCc1cccc(CC)c1N(COC)C(=O)CCl,1
CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)OC(=O)CC,0
CCCC,0
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO,1
CCCCC(CC)COP(OCC(CC)CCCC)OCC(CC)CCCC,0
CCCCCCCCC1OC1CCCCCCCC(=O)OCC(CC)CCCC,0
Oc1ncnc(O)n1,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,0
CC(C)(C)NC(=O)C=Cc1ccc([N+](=O)[O-])o1,1
Cc1cc2c(cc1N)=[SH]c1cc(N(C)C)ccc1N=2,1
Cc1cc2nc3ccc(C)c(N)c3nc2cc1N,1
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0
C=CCc1ccccc1OCC(O)CNC(C)C,0
C=C(C)C(=O)OC(C)C,0
O=c1ccc2cc3ccoc3cc2o1,0
O=C1c2ccccc2C(=O)N1CCl,1
Cc1cc2c(c3ccc4ccccc4c13)CCC2,0
CN(C)CCCNc1c2ccccc2nc2cc([N+](=O)[O-])ccc12,1
O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1C=COC1O3,0
S=C(NC1CCCCC1)NC1CCCCC1,0
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,1
CCCn1cc2c3c(cccc31)C1C=C(C)CN(C)C1C2,1
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,0
c1ccc(CC2CO2)cc1,1
NC(=NO)c1ccc([N+](=O)[O-])o1,1
C=CC1CO1,1
COC(=O)C12Oc3ccc(-c4ccc5c(c4O)C(=O)C4=C(O)CC(C)C(O)C4(C(=O)OC)O5)c(O)c3C(=O)C1=C(O)CC(C)C2O,0
Cc1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,1
O=[N+]([O-])c1ccc2c3c1ccc1cccc(c13)C1OC21,1
O=C(c1ccccc1)C1OC1c1ccc(F)cc1,0
CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,1
CC(C)(C)[N+](=O)[O-],0
FC(F)(F)C(F)(F)C(Cl)Cl,0
O=NN(CCCl)C(=O)NCCCl,1
O=[N+]([O-])c1ccc2c3ccccc3c3cccc4ccc1c2c43,1
Cc1cccc(O)c1N,0
Nc1ccc(-c2ccccc2)cc1,1
Cc1cc2c(c3ccc4ccccc4c13)C1OC1C(O)C2O,0
CC(Cl)Cl,0
OC1C=CC2OC2C1O,1
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,1
O=C(Oc1ccccc1)c1ccccc1O,0
CCC1(CC(=O)O)OCCc2c1n(C)c1ccccc21,0
CCc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,1
Nc1ccc(-c2ccc(N)c(F)c2)cc1F,1
CCCC=C(C=O)CC,0
CC1OC1C,1
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,0
c1ccc2cc3c(ccc4c5ccccc5ccc34)cc2c1,0
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,1
C=C(Br)CCl,1
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,1
O=c1[nH]c2ccccc2o1,0
CC(O)c1cc2ccc3cccc4ccc(c1)c2c34,1
CCCCCCCCc1ccc(Nc2ccc(CCCCCCCC)cc2)cc1,0
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0
CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1,0
CC(C)(C#N)N=NC(C)(C)C#N,0
Nc1ccc(Oc2ccc(N)c(Cl)c2)cc1Cl,1
CCOc1ccc(NC(N)=O)cc1,0
Cn1cnc2c(N)[n+]([O-])cnc21,1
Cc1ccc(N(CCCl)CCCl)cc1,0
O=C(c1ccccc1)C1OC1c1ccc([N+](=O)[O-])cc1,0
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,0
O=C(O)Cc1cccc([N+](=O)[O-])c1,0
NC(=O)NN=CC(=O)O,0
c1ccc2c(c1)-c1cccc3cc4ccccc4c-2c13,1
Clc1cc(Cl)c(Cl)c(Cl)c1,0
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,1
c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,1
Cc1ccc([N+](=O)[O-])cc1N=O,1
O=C1OC(=O)c2cc([N+](=O)[O-])ccc21,1
Clc1c2ccccc2cc2ccccc12,1
O=C1c2ccccc2C(=O)c2c1cc(O)c(O)c2O,1
Oc1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,1
CCCCCC(=O)O,0
CC(Cl)CO,1
OC1c2ccccc2Oc2ccccc21,1
CCCCN(N=O)C(N)=O,1
Nc1ccc(Cc2ccc(N)c(Cc3ccc(N)cc3)c2)cc1,1
CN1CCc2cc3c(c4c2C1C(O)c1ccccc1-4)OCO3,1
O=[N+]([O-])C=Cc1ccc([N+](=O)[O-])o1,1
ClCc1ccc2cccc3c2c1-c1ccccc1-3,1
c1ccc2c(c1)oc1ccccc12,0
COc1nsc2cc(OCC3CO3)ccc12,1
c1ccc2sc(SNC3CCCCC3)nc2c1,0
O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])c4ccccc4c4ccc1c2c34,1
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0
O=C(O)CC(O)C(=O)O,0
CSSC,0
CC(O)CO,0
CC(C)(C)OOC(=O)c1ccccc1,1
C=CCCC1CO1,1
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,0
c1ccc2c(c1)CCCC2,0
c1ccc(CSCc2ccccc2)cc1,0
C1=Cc2c3ccccc3cc3cccc1c23,1
OCCCl,1
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,0
CC(=O)OCc1c2ccccc2c(C)c2c1ccc1ccccc12,1
CC1c2ccccc2-c2ccccc21,1
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0
CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(O)=C1O,0
Cc1cccc2c1ccc1cc3ccccc3cc12,1
O=C(Nc1ccccc1)Nc1ccccc1,0
Cn1c(N)nc2cc(Cl)ccc21,1
Cc1cc(C)c(N)c(C)c1,1
COc1ccc([N+](=O)[O-])cc1N=Nc1c(O)c(C(=O)Nc2cccc([N+](=O)[O-])c2)cc2ccccc12,1
Cc1ccc(NC(=O)CBr)cc1,0
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,0
O=C(O)c1ccccc1Cl,0
Nc1ccccc1C(=O)OC1CCCCC1,0
CCC=CC=CC=CC=CC=COCC(O)CO,1
COc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1
c1cc(OCC2CO2)cc(OCC2CO2)c1,1
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0
ClCCNCCCl,1
CCOC(=O)N(CCCC(=O)c1cccnc1)N=O,1
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,0
O=C1CCC2c3c(ccc(O)c31)-c1ccc(O)c3c1C2(O)C(O)CC3=O,1
O=C1c2ccccc2C(=O)c2c(O)cc(O)cc21,1
CC(=O)c1c(O)cc(C)oc1=O,0
Nc1cc2nc3ccccc3nc2cc1O,1
O=[N+]([O-])c1ccc2c3ccccc3c3c([N+](=O)[O-])ccc4ccc1c2c43,1
CC1(c2ccc([N+](=O)[O-])cc2)CO1,1
N#CC(N)=C(N)C#N,0
O=[N+]([O-])c1ccc2c(c1)Oc1cc([N+](=O)[O-])ccc1O2,1
COP(=O)(OC)SC,0
OCc1ccc(Cl)cc1,0
O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])cccc3c2c1,1
CC(=O)N(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2,1
CCCCCCCCCC(=O)O,0
CC1=C(C)C(=O)C(C)=C(C)C1=O,0
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,1
N#CC(C#N)=C(C#N)C#N,0
CCCCCCCOc1ccccc1NC(=O)OC(C)CN(CC)CC,0
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,1
O=c1[nH]ncc2ccccc12,0
Cc1nc2c3c(ccc4ccc(O)cc43)ccc2n1C,1
CCOc1ccc(N(O)C(C)=O)cc1,1
Oc1ccc2ccccc2c1N=Nc1ccccc1,1
Cc1c2ccccc2cc2ccccc12,1
OCC1OC(n2cnc3c(S)ncnc32)C(O)C1O,1
O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12,1
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1
CCOC(=O)c1cc2cc3c4c(c2oc1=O)CCCN4CCC3,0
CC(=O)OCc1c2ccccc2cc2c1ccc1ccccc12,1
Cc1cc2ccccc2c2cc3ccccc3cc12,1
ClCc1cccc2c1-c1cccc3cccc-2c13,1
O=C1C=CC(=O)c2ccccc21,1
O=[N+]([O-])c1ccc(COc2ccccc2)cc1,0
CN(C)c1ccc(C=CC=O)cc1,0
Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,0
c1ccc2c(c1)-c1cc3ccccc3cc1C1NC21,1
C1CSCCS1,1
Clc1ccc2ccccc2n1,0
C=Cc1ccccc1C=C,0
C=CC(=O)OCCCC,0
c1ccc2c(c1)Nc1ccccc1S2,0
NC(CSC(Cl)=CCl)C(=O)O,1
O=[N+]([O-])c1ccccc1Nc1ccccc1,0
O=C(O)c1ccco1,0
CCCCCCCCCC=CCC1CC(=O)OC1=O,0
COc1cc(C=CC(=O)O)ccc1O,0
C=CCOC(=O)c1ccccc1C(=O)OCC=C,0
O=[N+]([O-])c1cc(O)c2ccc3cccc4ccc1c2c34,1
CCCON=O,1
Cc1cc(C)c(S(=O)(=O)O)cc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,0
COc1c2occc2cc2ccc(=O)oc12,1
Cc1ccc(NCCCl)cc1,1
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0
Brc1ccccc1-c1ccccc1,0
CC=C(C)C#N,0
Nc1ccc2nc3ccccc3nc2c1,1
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,1
COC(=O)c1ccc(C)cc1,0
BrCc1ccc(CBr)cc1,0
NC(=O)OC1CO1,1
C1COCCN1,0
c1ccc2ncccc2c1,1
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0
CCN=NO,1
Nc1ccc(C=Cc2cccc(Cl)c2)cc1,1
CNc1ccccc1,0
CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,0
Cc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,1
O=C1C(=O)c2cccc3cccc1c23,1
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1
Cc1cc(N)ccc1N,1
C=CCc1ccc(O)cc1,0
O=C1Nc2cc3ccccc3c3c4c(cc1c23)OCO4,1
c1c[nH]cn1,0
C=CC(C)=O,1
Oc1cccc2c1ccc1c3ccccc3ccc21,1
O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c3ccc([N+](=O)[O-])cc3c2c1,1
